,date,location,latitude,longitude,depth_km,earthquake_magnitude,tsunami_event_id,runup_count,max_water_height_m,min_source_dist_km,max_source_dist_km,unique_countries_count,countries
219,2014-06-23 19:19:15.900,KERMADEC ISLANDS: SSE OF RAOUL ISLAND,-29.977,-177.725,20.0,6.9,5572,5,0.13,78.9823137840291,2731.6467159141475,2,"NEW ZEALAND, SOLOMON ISLANDS"
220,2014-07-11 19:22:00.800,JAPAN:  SANRIKU,37.005,142.453,20.0,6.5,5574,3,0.2,166.52449652039564,358.9681367605353,1,JAPAN
221,2014-07-25 10:54:50.400,ALASKA:  SOUTHEASTERN,58.335,-136.971,10.0,6.0,5575,1,0.08,38.88508574237891,38.88508574237891,1,USA
222,2014-10-09 02:14:31.400,CHILE: EASTER ISLAND REGION,-32.108,-110.811,17.0,7.0,5577,5,0.47,565.1423056700111,3812.3179109164657,2,"CHILE, FRENCH POLYNESIA"
223,2015-02-16 23:06:28.300,JAPAN:  HONSHU,39.856,142.881,23.0,6.7,5580,3,0.27,80.28570682128249,173.52358288305786,1,JAPAN
224,2015-03-29 23:48:31.000,PAPUA NEW GUINEA,-4.729,152.562,41.0,7.5,5581,2,0.5,70.46584510396968,478.2215810581751,2,"SOLOMON ISLANDS, PAPUA NEW GUINEA"
225,2015-02-19 13:18:32.800,VANUATU ISLANDS,-16.431,168.148,10.0,6.4,5582,1,8.0,9.29435577272855,9.29435577272855,1,VANUATU
226,2015-07-18 02:27:33.800,SOLOMON ISLANDS,-10.401,165.141,11.0,7.0,5588,3,0.09,80.51911450077783,1186.1801246948069,2,"NEW CALEDONIA, SOLOMON ISLANDS"
227,2015-07-10 04:12:42.500,SOLOMON ISLANDS,-9.307,158.403,12.0,6.7,5589,1,0.01,171.01181906321173,171.01181906321173,1,SOLOMON ISLANDS
228,2015-09-16 22:54:32.900,CHILE:  CENTRAL,-31.573,-71.674,22.0,8.3,5590,1109,13.6,18.170302694316348,18385.379869123448,24,"VANUATU, CHILE, ECUADOR, USA, MEXICO, COSTA RICA, AUSTRALIA, FRENCH POLYNESIA, USA TERRITORY, NEW ZEALAND, NEW CALEDONIA, JAPAN, TONGA, PERU, SOLOMON ISLANDS, PANAMA, SAMOA, CANADA, RUSSIA, FIJI, EL SALVADOR, COOK ISLANDS, PHILIPPINES, KIRIBATI"
229,2015-07-27 04:49:46.400,ALASKA,52.376,-169.446,29.0,6.9,5591,2,0.08,73.89979218219743,322.7130730968877,1,USA
230,2015-11-11 01:54:38.600,CHILE:  LA SERENA,-29.507,-72.007,12.0,6.9,5592,2,0.55,81.45198401729627,138.4506402459985,1,CHILE
231,2015-11-13 20:51:31.000,JAPAN:  KYUSYU ISLAND,31.001,128.873,12.0,6.7,5593,1,0.3,158.40173156939684,158.40173156939684,1,JAPAN
232,2015-11-17 07:10:07.300,"GREECE:  LEFKADA, KEFALONIA, ITHACA",38.67,20.6,11.0,6.5,5594,1,0.15,303.66460519409964,303.66460519409964,1,ITALY
233,2016-03-02 12:49:48.100,INDONESIA: SUMATRA:,-4.952,94.33,24.0,7.8,5598,9,0.21,673.3970478963299,2814.5586559466783,3,"INDONESIA, AUSTRALIA, THAILAND"
234,2016-04-16 23:58:37.000,"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS",0.382,-79.922,21.0,7.8,5599,6,0.6,73.06071814538204,1163.3442579480152,2,"ECUADOR, COSTA RICA"
235,2016-08-12 01:26:36.300,NEW CALEDONIA:  LOYALTY ISLANDS,-22.477,173.117,16.0,7.2,5604,1,0.19,516.2592101269163,516.2592101269163,1,VANUATU
236,2016-09-01 16:37:57.300,NEW ZEALAND:  GISBORNE,-37.359,179.146,19.0,7.0,5606,4,0.21,89.8720773179251,351.3149358275426,1,NEW ZEALAND
237,2014-10-14 03:51:34.500,EL SALVADOR:  GULF OF FONSECA,12.526,-88.123,40.0,7.3,5607,1,0.02,95.25343481902674,95.25343481902674,1,EL SALVADOR
238,2001-10-12 05:02:34.000,CANADA:  QUEEN CHARLOTTE ISLANDS,52.63,-132.2,20.0,6.1,5609,4,0.11,372.91590696922174,652.6809829211176,1,CANADA
239,2016-11-13 11:02:56.300,NEW ZEALAND:  AMBERLEY,-42.737,173.054,15.0,7.8,5613,15,6.5,44.56964177017696,868.3388433676174,1,NEW ZEALAND
240,2016-11-21 20:59:49.300,JAPAN: NEAR E COAST HONSHU,37.393,141.387,9.0,6.9,5618,43,1.44,61.31868998427176,3961.811931526785,3,"JAPAN, USA TERRITORY, RUSSIA"
241,2016-11-24 18:43:47.700,NICARAGUA,11.91,-88.897,10.0,6.9,5620,3,0.08,179.89744252258632,794.4208468752851,2,"EL SALVADOR, PANAMA"
242,2016-12-08 17:38:46.300,SOLOMON ISLANDS,-10.681,161.327,40.0,7.8,5630,12,0.43,204.4412066850431,1384.4604794578988,4,"SOLOMON ISLANDS, VANUATU, PAPUA NEW GUINEA, NEW CALEDONIA"
243,2016-12-09 19:10:06.800,SOLOMON ISLANDS,-10.749,161.132,20.0,6.9,5632,5,0.05,627.338703361787,1303.3407835218811,3,"NEW CALEDONIA, VANUATU, PAPUA NEW GUINEA"
244,2016-12-17 10:51:10.500,PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND,-4.505,153.522,95.0,7.9,5636,5,0.08,400.9996621286184,2398.993387039167,3,"SOLOMON ISLANDS, PAPUA NEW GUINEA, NEW CALEDONIA"
245,2016-12-25 14:22:27.000,CHILE,-43.406,-73.941,38.0,7.6,5637,4,0.44,56.86343115593739,314.25766923838614,1,CHILE
246,2017-01-03 21:52:30.700,FIJI ISLANDS,-19.373,176.052,12.0,6.9,5639,2,0.07,285.1948058966777,712.734369340531,2,"FIJI, VANUATU"
247,1996-09-05 23:42:06.000,TAIWAN REGION,21.898,121.498,20.0,6.8,5641,3,0.11,103.25700064954954,334.5994278064717,1,TAIWAN
248,2017-01-22 04:30:23.000,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.246,155.172,135.0,7.9,5642,1,0.04,145.4372328813112,145.4372328813112,1,SOLOMON ISLANDS
249,2017-04-24 21:38:30.800,CHILE:  VALPARAISO,-33.038,-72.062,28.0,6.9,5647,4,0.16,40.57169805094025,111.93605791836896,1,CHILE
250,2017-05-01 12:31:03.000,ALASKA:  SKAGWAY; CANADA:  BRITISH COLUMBIA,59.821,-136.711,10.0,6.2,5649,1,0.06,181.69379293962533,181.69379293962533,1,USA
251,2017-06-12 12:28:39.200,GREECE: LESBOS,38.93,26.365,12.0,6.3,5652,1,0.2,5.014422370533828,5.014422370533828,1,GREECE
252,2017-07-17 23:35:34.000,RUSSIA: BERING ISLAND,54.443,168.857,10.0,7.7,5654,1,0.1,396.0857860345495,396.0857860345495,1,USA
253,2017-07-20 22:31:11.300,"TURKEY: BODRUM, DATCA; GREECE: KOS",36.929,27.414,7.0,6.6,5655,36,1.9,7.967322487933533,226.72857323431884,2,"TURKEY, GREECE"
254,2017-09-08 04:49:19.200,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA",15.022,-93.899,47.0,8.2,5658,63,2.7,91.54908196689072,11613.102909918116,16,"MEXICO, ECUADOR, CHILE, FRENCH POLYNESIA, USA, EL SALVADOR, COSTA RICA, SAMOA, USA TERRITORY, PANAMA, PERU, NEW ZEALAND, WALLIS AND FUTUNA (FRENCH TERRITORY), NEW CALEDONIA, VANUATU, FIJI"
255,2017-10-31 00:42:08.700,NEW CALEDONIA:  LOYALTY ISLANDS,-21.697,169.149,24.0,6.7,5663,4,0.15,132.72320326023404,256.8534181767078,2,"NEW CALEDONIA, VANUATU"
256,2017-11-01 02:23:57.700,NEW CALEDONIA:  LOYALTY ISLANDS,-21.648,168.859,22.0,6.6,5664,4,0.1,102.28760531403516,238.0152002385789,2,"NEW CALEDONIA, VANUATU"
257,2017-11-19 22:43:29.300,NEW CALEDONIA:  LOYALTY ISLANDS,-21.325,168.672,10.0,7.0,5670,6,0.37,86.03288010494617,591.2776933790451,2,"NEW CALEDONIA, VANUATU"
258,2018-01-10 02:51:33.300,HONDURAS,17.483,-83.52,19.0,7.5,5672,7,0.4,301.98119056088996,532.515936447907,4,"BELIZE, CAYMAN ISLANDS (UK TERRITORY), HONDURAS, MEXICO"
259,2018-01-23 09:31:40.900,ALASKA:  KODIAK ISLAND,56.004,-149.166,14.0,7.9,5673,64,0.25,88.88802412069575,8148.404677830044,5,"USA, CANADA, SAMOA, USA TERRITORY, FRENCH POLYNESIA"
260,2018-01-14 09:18:45.500,PERU: YAUCA,-15.768,-74.709,38.0,7.1,5675,1,0.15,66.93055925659648,66.93055925659648,1,PERU
261,2018-05-04 22:32:54.700,HAWAIIAN ISLANDS: PUNA DISTRICT,19.318,-155.0,6.0,6.9,5678,7,0.4,27.58545507744105,539.6680779516929,1,USA
262,2018-08-05 11:46:38.600,INDONESIA:  LOMBOK ISLAND,-8.258,116.438,34.0,6.9,5685,4,2.0,15.205389010935557,145.54097591634377,1,INDONESIA
263,2018-08-29 03:51:56.100,NEW CALEDONIA:  LOYALTY ISLANDS,-22.03,170.126,21.0,7.1,5688,8,0.27,238.62057649566543,968.8359858260606,3,"FIJI, VANUATU, NEW CALEDONIA"
264,2018-09-28 10:02:45.300,INDONESIA:  SULAWESI,-0.256,119.846,20.0,7.5,5689,287,10.73,5.472724278621727,288.5797796580751,1,INDONESIA
265,2018-10-25 22:54:52.600,"GREECE:  IONIAN SEA:  ZAKYNTHOS, STROFADES",37.52,20.557,14.0,6.8,5690,11,1.5,34.2181385866981,746.5452247653451,2,"GREECE, ITALY"
266,2018-12-05 04:18:42.000,NEW CALEDONIA:  LOYALTY ISLANDS,-21.95,169.427,10.0,7.5,5698,31,4.0,165.65361997728328,5987.648867883125,10,"AUSTRALIA, FIJI, NEW CALEDONIA, NEW ZEALAND, TONGA, TUVALU, USA, USA TERRITORY, VANUATU, SAMOA"
267,2012-03-09 07:09:50.900,VANUATU ISLANDS,-19.125,169.613,16.0,6.7,5706,2,0.08,204.93153695435936,439.7833167186187,2,"NEW CALEDONIA, VANUATU"
268,2019-06-14 00:19:12.000,CHILE:  COQUIMBO,-30.056,-72.082,11.0,6.4,5710,1,0.07,52.6362834267869,52.6362834267869,1,CHILE
269,2019-06-15 22:55:02.000,"KERMADEC ISLANDS:  S OF, RAOUL",-30.805,-178.095,34.0,7.2,5711,9,0.14,170.15445505407453,2193.245015880271,2,"NEW ZEALAND, VANUATU"
270,2019-06-18 13:22:19.000,JAPAN:  NIIGATA PREFECTURE,38.646,139.472,12.0,6.4,5712,8,0.11,11.093535753374764,264.8013674971443,1,JAPAN
271,2009-07-01 09:30:10.400,GREECE:  CRETE,34.164,25.471,19.0,6.4,5713,1,0.3,91.86273144893087,91.86273144893087,1,GREECE
272,2011-05-10 08:55:09.000,NEW CALEDONIA:  LOYALTY ISLANDS,-20.244,168.226,11.0,6.8,5721,1,0.03,250.50312597980889,250.50312597980889,1,NEW CALEDONIA
273,2015-11-18 18:31:04.600,SOLOMON ISLANDS,-8.899,158.422,13.0,6.8,5722,1,0.1,1696.4913961452608,1696.4913961452608,1,NEW CALEDONIA
274,2017-11-19 09:25:48.700,NEW CALEDONIA:  LOYALTY ISLANDS,-21.638,168.673,14.0,6.3,5723,1,0.05,209.24533532210552,209.24533532210552,1,NEW CALEDONIA
275,2017-11-19 15:09:02.900,NEW CALEDONIA:  LOYALTY ISLANDS,-21.503,168.598,13.0,6.6,5724,1,0.08,205.0723251328065,205.0723251328065,1,NEW CALEDONIA
276,2018-10-16 01:03:43.600,NEW CALEDONIA:  LOYALTY ISLANDS,-21.743,169.522,17.0,6.5,5725,1,0.05,294.60663146340323,294.60663146340323,1,NEW CALEDONIA
277,2019-11-14 16:17:40.000,INDONESIA:  MOLUCCA ISLANDS:  N,1.6,126.416,33.0,7.1,5733,8,0.11,131.62207656260566,453.2484039823963,1,INDONESIA
278,2009-09-02 07:55:01.000,INDONESIA:  JAVA,-7.782,107.297,46.0,7.0,5734,1,0.4,44.35342811391086,44.35342811391086,1,INDONESIA
279,2020-01-07 08:24:26.000,"PUERTO RICO:  PONCE,SAN JUAN",17.916,-66.813,10.0,6.4,5736,6,0.06,25.168558572090227,225.5036612364127,2,"USA TERRITORY, DOMINICAN REPUBLIC"
280,2020-01-28 19:10:25.000,CUBA: GRANMA;  CAYMAN IS;  JAMAICA,19.44,-78.755,10.0,7.7,5740,1,0.11,276.609403430473,276.609403430473,1,CAYMAN ISLANDS (UK TERRITORY)
281,2020-03-25 02:49:21.000,RUSSIA:  KURIL ISLANDS,48.986,157.693,57.0,7.5,5746,14,0.25,219.72474451273948,5898.659745094306,3,"USA, RUSSIA, CANADA"
282,2020-05-02 12:51:06.000,GREECE:  CRETE,34.205,25.712,17.0,6.6,5747,13,0.95,73.65674152359142,512.9529832250541,2,"GREECE, EGYPT"
283,2020-06-18 12:49:53.000,"KERMADEC ISLANDS:  S OF, RAOUL",-33.294,-177.838,10.0,7.4,5750,2,0.11,690.0907482784854,852.1728849821706,1,NEW ZEALAND
284,2020-06-23 15:29:05.000,MEXICO: OAXACA,16.029,-95.901,26.0,7.4,5751,9,1.57,35.71483331751403,716.1613475621767,1,MEXICO
285,2020-07-22 06:12:44.000,ALASKA,55.03,-158.522,28.0,7.8,5753,8,0.24,130.6728300943465,2371.5696722131893,2,"USA, CANADA"
286,2020-10-19 20:54:39.000,ALASKA,54.608,-159.655,33.0,7.6,5755,33,0.76,97.61003532189125,3890.728175734193,2,"USA, CANADA"
287,2020-10-30 11:51:27.000,GREECE:  SAMOS; TURKEY:  IZMIR,37.918,26.79,21.0,7.0,5757,238,5.3,12.3965789222972,320.5303728420584,2,"GREECE, TURKEY"
288,2020-12-27 21:39:14.000,CHILE:  OFF COAST CENTRAL,-39.343,-74.99,10.0,6.7,5760,1,0.16,174.19905801335287,174.19905801335287,1,CHILE
289,2021-01-23 23:36:50.000,SCOTIA SEA:  SOUTH SHETLAND ISLANDS,-61.825,-55.494,10.0,6.9,5762,2,0.04,207.52265889101056,229.2102722119278,1,ANTARCTICA
290,2021-02-10 13:19:55.000,NEW CALEDONIA:  LOYALTY ISLANDS,-23.054,171.601,10.0,7.7,5763,39,0.78,418.378444812457,11871.22256809484,10,"VANUATU, NEW CALEDONIA, FIJI, AUSTRALIA, NEW ZEALAND, WALLIS AND FUTUNA (FRENCH TERRITORY), SAMOA, TUVALU, TONGA, COSTA RICA"
291,2021-03-04 13:27:36.000,NEW ZEALAND:  GISBORNE,-37.563,179.444,20.0,7.3,5769,8,0.28,97.20839865384588,954.1981550630716,1,NEW ZEALAND
292,2021-03-04 17:41:25.000,"KERMADEC ISLANDS:  S OF, RAOUL",-29.613,-177.843,55.0,7.4,5770,11,0.31,37.24610343082771,9734.50919221586,4,"NEW ZEALAND, AUSTRALIA, FRENCH POLYNESIA, ECUADOR"
293,2021-03-04 19:28:31.000,KERMADEC ISLANDS: SSE OF RAOUL ISLAND,-29.74,-177.267,19.0,8.1,5771,166,1.0,700.9333933314144,17320.842001744022,33,"TONGA, FIJI, COOK ISLANDS, AUSTRALIA, NEW ZEALAND, SAMOA, VANUATU, FRENCH POLYNESIA, NEW CALEDONIA, USA, CHILE, ECUADOR, MEXICO, COSTA RICA, JAPAN, NAURU, WALLIS AND FUTUNA (FRENCH TERRITORY), GHANA, PERU, MICRONESIA, FED. STATES OF, PAPUA NEW GUINEA, SOLOMON ISLANDS, FRENCH SOUTHERN AND ANTARCTIC TERRITORIES, MARSHALL ISLANDS, REP. OF, EL SALVADOR, USA TERRITORY, MAURITIUS, REUNION (FRENCH TERRITORY), ANTARCTICA, UK TERRITORY, CANADA, RUSSIA, KIRIBATI"
294,2021-03-18 00:04:06.000,ALGERIA: BEJAIA,36.915,5.199,8.0,6.0,5776,3,0.05,340.3708243036228,691.3491357622955,3,"SPAIN, ITALY, FRANCE"
295,2021-06-16 04:43:07.000,INDONESIA: MALUKU,-3.593,129.503,10.0,5.8,5788,3,0.51,24.31901764901411,111.9621592321485,1,INDONESIA
296,2014-05-24 09:25:02.400,"GREECE, TURKEY",40.289,25.389,6.0,6.9,5790,1,0.16,43.40052885845598,43.40052885845598,1,TURKEY
297,2016-01-25 04:22:02.700,MOROCCO:  MELILLA,35.649,-3.682,12.0,6.3,5792,2,0.02,119.71827401217446,135.20787155487386,1,SPAIN
298,2013-10-12 13:11:53.400,GREECE:  CRETE:  CHANIA,35.514,23.252,40.0,6.6,5794,1,0.01,108.09099288308124,108.09099288308124,1,GREECE
299,2018-05-06 06:03:59.300,JAPAN:  HONSHU:  S. OF,31.444,140.193,10.0,5.4,5796,1,0.15,187.97053469287033,187.97053469287033,1,JAPAN
300,2021-07-29 06:15:47.000,ALASKA PENINSULA,55.325,-157.841,32.0,8.2,5799,62,0.42,168.87867606596217,4024.3606514210232,2,"USA, CANADA"
301,2021-08-11 17:46:14.000,PHILIPPINES:  MINDANAO,6.455,126.742,65.0,7.1,5801,2,0.05,142.12351434086517,580.808780360206,2,"PHILIPPINES, INDONESIA"
302,2021-08-12 18:35:20.000,SOUTH SANDWICH ISLANDS,-58.416,-25.321,48.0,8.1,5802,68,0.64,828.9741912156331,17672.456308197405,19,"UK TERRITORY, REUNION (FRENCH TERRITORY), ANTARCTICA, SOUTH AFRICA, FRENCH SOUTHERN AND ANTARCTIC TERRITORIES, MAURITIUS, MADAGASCAR, ARGENTINA, BRAZIL, GHANA, FRENCH POLYNESIA, CAPE VERDE, AUSTRALIA, CHILE, SPAIN, AZORES (PORTUGAL), USA, CANADA, NEW ZEALAND"
303,2021-08-14 12:29:08.000,HAITI,18.408,-73.475,10.0,7.2,5803,3,0.05,116.49330954389788,1430.243194033411,2,"HAITI, MEXICO"
304,1994-09-16 06:20:18.700,TAIWAN REGION,22.528,118.711,13.0,6.7,5804,3,0.24,143.90753247120907,220.03036394426232,2,"TAIWAN, CHINA"
305,2006-11-13 08:02:44.400,TAIWAN REGION,20.656,119.997,14.0,5.2,5805,1,0.15,447.5311833655264,447.5311833655264,1,CHINA
306,2021-09-08 01:47:47.000,MEXICO:  GUERRERO,16.982,-99.773,20.0,7.0,5806,1,0.48,21.11932634281912,21.11932634281912,1,MEXICO
307,2021-12-14 03:20:24.000,INDONESIA:  FLORES REGION,-7.603,122.2,18.0,7.3,5822,2,0.07,138.77510399800966,207.16913695630245,1,INDONESIA
308,2021-02-13 14:07:50.000,JAPAN:  OFF FUKUSHIMA,37.745,141.749,49.0,7.1,5823,4,0.1,69.57015147066036,97.61796937656216,1,JAPAN
309,2022-01-29 02:46:39.000,NEW ZEALAND: KERMADEC ISLANDS,-29.531,-176.749,10.0,6.5,5828,1,0.1,114.59604189548624,114.59604189548624,1,NEW ZEALAND
310,2022-03-16 14:36:33.000,JAPAN:  OFF FUKUSHIMA,37.702,141.587,63.0,7.3,5832,11,0.31,56.52938052813204,314.3259872070166,1,JAPAN
311,2022-03-30 20:56:58.000,NEW CALEDONIA:  LOYALTY ISLANDS,-22.716,170.286,10.0,6.9,5833,3,0.07,280.15900358828213,379.86722423313023,1,NEW CALEDONIA
312,2022-03-31 05:44:01.000,NEW CALEDONIA:  LOYALTY ISLANDS,-22.579,170.354,10.0,7.0,5834,1,0.05,279.9903164826767,279.9903164826767,1,NEW CALEDONIA
313,2022-07-27 00:43:24.000,PHILIPPINES: LUZON: ABRA,17.56,120.801,10.0,7.0,5855,1,0.08,60.788123282987456,60.788123282987456,1,PHILIPPINES
314,2022-09-19 18:05:06.000,"MEXICO:  MICHOACAN, COLIMA, JALISCO",18.367,-103.252,15.0,7.6,5859,10,1.2,123.04608781254449,2545.4295630942956,3,"MEXICO, ECUADOR, USA"
315,2022-11-11 10:48:45.000,TONGA ISLANDS,-19.318,-172.1,24.0,7.3,5866,4,0.12,211.5023355202704,577.8233989313119,2,"TONGA, USA TERRITORY"
316,2022-11-22 02:03:07.000,SOLOMON ISLANDS: HONIARA,-9.812,159.596,15.0,7.0,5867,1,0.03,57.85584951559949,57.85584951559949,1,SOLOMON ISLANDS
317,2022-11-30 10:48:00.000,NEW ZEALAND:  TAUPO,-38.808,175.906,7.0,5.4,5869,3,1.0,10.239151544146926,14.964805320114552,1,NEW ZEALAND
318,2023-01-09 17:47:35.000,INDONESIA:  BANDA SEA,-7.049,130.038,105.0,7.6,5871,2,0.09,129.4455877154237,185.47729872357667,1,INDONESIA
319,2023-02-06 01:17:35.000,TURKEY: KAHRAMANMARAS; SYRIA,37.166,37.042,17.0,7.8,5873,10,0.25,99.88015137875996,771.1581818967226,2,"CYPRUS, TURKEY"
320,2023-03-16 00:56:02.000,KERMADEC ISLANDS,-30.115,-176.112,22.0,7.0,5876,2,0.11,195.75560033939675,198.10889322549124,1,NEW ZEALAND
321,2023-04-24 20:00:57.000,INDONESIA:  SUMATRA:  MENTAWAI ISLANDS,-0.799,98.524,34.0,7.1,5878,1,0.11,29.60214096627021,29.60214096627021,1,INDONESIA
322,2023-04-24 00:41:55.000,KERMADEC ISLANDS:  S OF,-29.968,-177.826,43.0,7.1,5879,2,0.11,76.54930417207767,79.81788454640564,1,NEW ZEALAND
323,2023-05-05 05:42:04.000,"JAPAN: HONSHU: ISHIKAWA, TOYAMA",37.54,137.305,8.0,6.2,5880,2,0.1,14.403532417061822,39.050944123184344,1,JAPAN
324,2023-05-19 02:57:06.000,NEW CALEDONIA:  LOYALTY ISLANDS,-23.229,170.694,37.0,7.7,5881,17,0.61,344.66140899479467,2290.79318745335,5,"NEW CALEDONIA, VANUATU, FIJI, NEW ZEALAND, AUSTRALIA"
325,2023-05-20 01:51:01.000,NEW CALEDONIA:  LOYALTY ISLANDS,-23.062,170.456,36.0,7.1,5882,4,0.14,314.1925570459547,462.7976373502934,1,NEW CALEDONIA
326,2023-07-16 06:48:22.000,ALASKA PENINSULA,54.46,-160.76,32.0,7.2,5883,2,0.15,99.02208907385668,120.1907512117942,1,USA
327,2023-10-05 01:59:58.000,JAPAN:  IZU ISLANDS,29.94,139.95,10.0,6.1,5890,1,0.3,350.80694132844985,350.80694132844985,1,JAPAN
328,2023-11-22 04:47:33.000,VANUATU ISLANDS: MAEWO,-14.985,167.983,22.0,6.7,5902,1,0.06,137.54308876193898,137.54308876193898,1,VANUATU
329,2023-12-02 14:37:03.000,PHILIPPINES:  MINDANAO:  E,8.527,126.449,32.0,7.6,5903,26,0.32,25.679164716047584,3225.7652025966877,3,"PALAU, PHILIPPINES, JAPAN"
330,2023-12-07 12:56:30.000,VANUATU:  TANNA ISLAND,-20.659,169.206,48.0,7.1,5904,3,0.08,124.8606273655276,335.014681196458,2,"VANUATU, NEW CALEDONIA"
331,2024-01-01 07:10:09.000,JAPAN: HONSHU: ISHIKAWA,37.498,137.242,10.0,7.5,5907,338,7.23,3.924741274845621,1132.0394560974637,3,"JAPAN, RUSSIA, SOUTH KOREA"
332,2006-10-23 21:17:19.000,JAPAN:  IZU ISLANDS,29.351,140.27,11.0,6.4,5910,5,0.8,313.45410536195124,625.7861638021996,1,JAPAN
333,2024-04-02 23:58:11.000,TAIWAN:  HUA-LIEN,23.819,121.562,34.0,7.4,5919,12,1.0,17.512109676378543,393.0080702634256,2,"TAIWAN, JAPAN"
334,2024-06-28 05:36:37.000,PERU:  AREQUIPA,-15.811,-74.445,28.0,7.2,5921,1,0.2,21.58095783419001,21.58095783419001,1,PERU
335,2024-08-08 07:42:55.000,JAPAN:  MIYAZAKI,31.719,131.527,25.0,7.1,5922,8,0.5,18.337282417567685,301.6957432261479,1,JAPAN
336,1994-09-17 16:51:33.000,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,-4.166,152.429,33.0,4.6,5927,1,0.3,29.164004301063088,29.164004301063088,1,PAPUA NEW GUINEA
337,2011-03-09 21:24:01.000,JAPAN:  SANRIKU,38.296,142.808,15.0,6.5,5931,1,0.06,114.41831643873915,114.41831643873915,1,JAPAN
338,2024-09-23 23:14:19.000,JAPAN:  IZU ISLANDS,31.546,140.064,11.0,5.6,5938,6,0.5,174.58107125898297,364.5808602521258,1,JAPAN
339,2024-12-05 18:44:21.000,CALIFORNIA: OFFSHORE CAPE MENDOCINO,40.374,-125.022,10.0,7.0,5940,2,0.09,197.3256333419761,207.50418137359935,1,USA
340,2024-12-17 01:47:26.000,"VANUATU ISLANDS:  EFATE, PORT VILA",-17.686,168.034,57.0,7.3,5942,2,0.25,30.027571660211557,242.23422802311168,1,VANUATU
